timestamp,symbol,open,high,low,close,volume,period_idx,query_idx,percentage
2025-10-29 21:06:29.031184,BTCUSDT,109856.24,109875.83,109789.08,109802.45,18.10429,0,106,63.47305389221557
2025-10-29 22:06:50.588070,BTCUSDT,110366.55,110389.57,110329.76,110379.62,4.09351,0,107,64.07185628742515
2025-10-29 23:07:12.144956,BTCUSDT,110416.01,110429.31,110405.41,110429.31,11.18929,0,108,64.67065868263472
2025-10-30 00:07:33.701842,BTCUSDT,110741.46,110759.69,110737.33,110748.33,3.48397,0,109,65.26946107784431
2025-10-30 01:07:55.258728,BTCUSDT,110393.37,110400.0,110300.0,110330.91,49.10409,0,110,65.86826347305389
2025-10-30 02:08:16.815614,BTCUSDT,108792.84,108858.2,108740.13,108740.15,10.75692,0,111,66.46706586826348
2025-10-30 03:08:38.372500,BTCUSDT,110122.06,110177.69,110120.53,110152.25,11.36148,0,112,67.06586826347305
2025-10-30 04:08:59.929386,BTCUSDT,110920.01,110920.01,110859.43,110878.61,6.3128,0,113,67.66467065868264
2025-10-30 05:09:21.486272,BTCUSDT,111136.52,111158.0,110961.13,110962.2,32.33514,0,114,68.26347305389223
2025-10-30 06:09:43.043158,BTCUSDT,110495.0,110514.96,110424.49,110446.0,90.41165,0,115,68.8622754491018
2025-10-30 07:10:04.600044,BTCUSDT,110055.3,110082.11,110050.0,110050.0,4.39224,0,116,69.46107784431138
2025-10-30 08:10:26.156930,BTCUSDT,109957.94,110009.92,109957.94,109999.27,7.12691,0,117,70.05988023952095
2025-10-30 09:10:47.713816,BTCUSDT,109400.01,109459.05,109363.92,109363.92,15.40033,0,118,70.65868263473054
2025-10-30 10:11:09.270702,BTCUSDT,108597.08,108723.55,108586.94,108719.82,20.5827,0,119,71.25748502994011
2025-10-30 11:11:30.827588,BTCUSDT,107973.04,108045.63,107900.0,107900.01,18.81738,0,120,71.8562874251497
2025-10-30 12:11:52.384474,BTCUSDT,108014.17,108014.17,107900.32,107932.01,7.36069,0,121,72.45508982035929
2025-10-30 13:12:13.941360,BTCUSDT,108131.92,108152.78,108020.51,108042.92,25.90244,0,122,73.05389221556887
2025-10-30 14:12:35.498246,BTCUSDT,107632.32,107632.32,107542.84,107577.61,19.21289,0,123,73.65269461077844
2025-10-30 15:12:57.055132,BTCUSDT,107405.73,107405.74,107371.99,107383.11,8.417,0,124,74.25149700598801
2025-10-30 16:13:18.612018,BTCUSDT,106948.36,106948.36,106887.46,106901.29,16.88598,0,125,74.8502994011976
2025-10-30 17:13:40.168904,BTCUSDT,106897.02,106940.92,106806.0,106873.8,21.97518,0,126,75.44910179640718
2025-10-30 18:14:01.725790,BTCUSDT,107550.97,107558.71,107507.8,107507.81,13.3901,0,127,76.04790419161677
2025-10-30 19:14:23.282676,BTCUSDT,107659.73,107679.2,107643.46,107679.2,3.0064,0,128,76.64670658682635
2025-10-30 20:14:44.839562,BTCUSDT,107654.14,107740.41,107654.14,107678.55,7.60719,0,129,77.24550898203593
2025-10-30 21:15:06.396448,BTCUSDT,108489.52,108570.31,108489.51,108518.91,10.70537,0,130,77.84431137724552
2025-10-30 22:15:27.953334,BTCUSDT,109809.35,109933.33,109809.35,109932.04,36.16778,0,131,78.44311377245509
2025-10-30 23:15:49.510220,BTCUSDT,109154.58,109211.44,109098.26,109211.44,14.2589,0,132,79.04191616766467
2025-10-31 00:16:11.067106,BTCUSDT,108987.42,109085.13,108987.42,109085.12,7.41603,0,133,79.64071856287424
2025-10-31 01:16:32.623992,BTCUSDT,109300.01,109300.01,109282.47,109290.25,3.13403,0,134,80.23952095808383
2025-10-31 02:16:54.180878,BTCUSDT,109830.93,109841.92,109827.0,109827.0,4.23259,0,135,80.83832335329342
2025-10-31 03:17:15.737764,BTCUSDT,109658.86,109682.8,109618.63,109632.18,5.57722,0,136,81.437125748503
2025-10-31 04:17:37.294650,BTCUSDT,109674.26,109683.64,109650.06,109676.81,5.52293,0,137,82.03592814371258
2025-10-31 05:17:58.851536,BTCUSDT,109443.47,109452.14,109402.84,109429.6,7.267,0,138,82.63473053892216
2025-10-31 06:18:20.408422,BTCUSDT,110412.75,110418.75,110358.88,110358.89,15.82862,0,139,83.23353293413174
2025-10-31 07:18:41.965308,BTCUSDT,109787.98,109806.32,109768.66,109806.32,2.41249,0,140,83.8323353293413
2025-10-31 08:19:03.522194,BTCUSDT,109644.25,109683.18,109640.35,109640.35,6.02247,0,141,84.4311377245509
2025-10-31 09:19:25.079080,BTCUSDT,110347.81,110380.0,110347.81,110360.3,16.30882,0,142,85.02994011976048
2025-10-31 10:19:46.635966,BTCUSDT,110001.16,110090.0,110001.15,110089.99,16.24873,0,143,85.62874251497006
2025-10-31 11:20:08.192852,BTCUSDT,109903.64,109903.64,109703.21,109726.56,30.62047,0,144,86.22754491017965
2025-10-31 12:20:29.749738,BTCUSDT,110709.19,110739.47,110638.0,110654.2,25.51438,0,145,86.82634730538922
2025-10-31 13:20:51.306624,BTCUSDT,109847.92,109928.87,109847.92,109918.08,9.45762,0,146,87.42514970059881
2025-10-31 14:21:12.863510,BTCUSDT,108904.13,108904.13,108792.24,108819.16,9.67568,0,147,88.02395209580838
2025-10-31 15:21:34.420396,BTCUSDT,109303.66,109308.73,109275.16,109283.39,5.09046,0,148,88.62275449101796
2025-10-31 16:21:55.977282,BTCUSDT,109656.1,109692.0,109655.29,109681.11,4.91878,0,149,89.22155688622755
2025-10-31 17:22:17.534168,BTCUSDT,109648.59,109676.78,109648.58,109676.78,4.30658,0,150,89.82035928143712
2025-10-31 18:22:39.091054,BTCUSDT,109623.08,109685.28,109609.5,109644.93,9.35632,0,151,90.41916167664671
2025-10-31 19:23:00.647940,BTCUSDT,109667.32,109667.33,109588.3,109588.32,11.62703,0,152,91.01796407185628
2025-10-31 20:23:22.204826,BTCUSDT,109586.84,109597.78,109586.84,109597.78,1.00006,0,153,91.61676646706587
2025-10-31 21:23:43.761712,BTCUSDT,109493.84,109493.85,109493.84,109493.84,1.39411,0,154,92.21556886227546
2025-10-31 22:24:05.318598,BTCUSDT,109764.5,109770.43,109752.41,109770.42,3.58329,0,155,92.81437125748504
2025-10-31 23:24:26.875484,BTCUSDT,109661.26,109685.7,109660.6,109685.69,2.20799,0,156,93.41317365269461
2025-11-01 00:24:48.432370,BTCUSDT,110006.71,110097.22,110006.7,110040.86,13.58782,0,157,94.01197604790418
2025-11-01 01:25:09.989256,BTCUSDT,110312.0,110355.96,110311.99,110355.95,8.66104,0,158,94.61077844311377
2025-11-01 02:25:31.546142,BTCUSDT,110092.78,110106.2,110092.78,110106.2,0.60372,0,159,95.20958083832335
2025-11-01 03:25:53.103028,BTCUSDT,110007.19,110017.27,110007.18,110017.27,0.8899,0,160,95.80838323353294
2025-11-01 04:26:14.659914,BTCUSDT,110196.85,110196.85,110167.67,110167.68,3.96705,0,161,96.40718562874252
2025-11-01 05:26:36.216800,BTCUSDT,110173.0,110200.0,110173.0,110200.0,5.73876,0,162,97.0059880239521
2025-11-01 06:26:57.773686,BTCUSDT,110155.27,110162.35,110142.85,110162.35,7.11358,0,163,97.60479041916167
2025-11-01 07:27:19.330572,BTCUSDT,109973.99,110017.27,109973.99,110017.26,11.07969,0,164,98.20359281437125
2025-11-01 08:27:40.887458,BTCUSDT,110084.4,110084.4,110059.23,110060.5,3.83766,0,165,98.80239520958084
2025-11-01 09:28:02.444344,BTCUSDT,110078.9,110078.9,110078.89,110078.89,0.91706,0,166,99.40119760479041
2025-11-01 10:28:24.001230,BTCUSDT,109995.73,110008.15,109995.73,110008.01,1.77174,0,167,100.0
2025-11-01 10:28:24.001268,BTCUSDT,109995.73,110008.15,109995.73,110008.01,1.77174,1,0,0.0
2025-11-01 11:28:45.558154,BTCUSDT,109875.79,109888.83,109875.79,109888.83,2.40016,1,1,0.5988023952095809
2025-11-01 12:29:07.115040,BTCUSDT,110059.99,110131.61,110059.99,110131.61,5.98213,1,2,1.1976047904191618
2025-11-01 13:29:28.671926,BTCUSDT,110208.49,110275.0,110208.49,110275.0,5.6223,1,3,1.7964071856287425
2025-11-01 14:29:50.228812,BTCUSDT,110208.74,110242.84,110208.74,110222.03,25.30081,1,4,2.3952095808383236
2025-11-01 15:30:11.785698,BTCUSDT,110231.98,110256.4,110231.98,110256.4,5.00291,1,5,2.9940119760479043
2025-11-01 16:30:33.342584,BTCUSDT,110273.53,110273.53,110269.53,110269.53,0.36556,1,6,3.592814371257485
2025-11-01 17:30:54.899470,BTCUSDT,110445.73,110452.97,110445.72,110452.97,1.94607,1,7,4.191616766467066
2025-11-01 18:31:16.456356,BTCUSDT,110344.19,110344.2,110330.37,110331.31,2.20885,1,8,4.790419161676647
2025-11-01 19:31:38.013242,BTCUSDT,110005.68,110005.68,110005.67,110005.67,1.5419,1,9,5.389221556886228
2025-11-01 20:31:59.570128,BTCUSDT,110060.01,110060.01,110060.0,110060.0,0.70828,1,10,5.9880239520958085
2025-11-01 21:32:21.127014,BTCUSDT,110017.27,110026.62,110005.16,110005.16,8.95164,1,11,6.58682634730539
2025-11-01 22:32:42.683900,BTCUSDT,110086.84,110086.84,110055.91,110055.91,1.87534,1,12,7.18562874251497
2025-11-01 23:33:04.240786,BTCUSDT,110094.59,110263.91,110094.58,110225.96,32.06281,1,13,7.784431137724551
2025-11-02 00:33:25.797672,BTCUSDT,110014.05,110044.5,110014.04,110044.5,5.06309,1,14,8.383233532934131
2025-11-02 01:33:47.354558,BTCUSDT,110080.0,110100.0,110079.99,110100.0,26.19719,1,15,8.982035928143713
2025-11-02 02:34:08.911444,BTCUSDT,110430.45,110430.45,110392.0,110392.01,3.56617,1,16,9.580838323353294
2025-11-02 03:34:30.468330,BTCUSDT,110376.92,110376.92,110340.88,110340.89,34.58665,1,17,10.179640718562874
2025-11-02 04:34:52.025216,BTCUSDT,110480.0,110490.45,110480.0,110490.44,1.92788,1,18,10.778443113772456
2025-11-02 05:35:13.582102,BTCUSDT,110768.0,110768.0,110746.92,110747.0,16.21446,1,19,11.377245508982035
2025-11-02 06:35:35.138988,BTCUSDT,110774.24,110774.25,110724.25,110750.05,6.8931,1,20,11.976047904191617
2025-11-02 07:35:56.695874,BTCUSDT,110408.55,110419.83,110370.01,110375.03,10.27388,1,21,12.574850299401197
2025-11-02 08:36:18.252760,BTCUSDT,110825.82,110886.0,110825.81,110885.99,7.90441,1,22,13.17365269461078
2025-11-02 09:36:39.809646,BTCUSDT,110806.14,110850.0,110800.0,110800.0,11.43891,1,23,13.77245508982036
2025-11-02 10:37:01.366532,BTCUSDT,110336.65,110352.99,110289.04,110330.54,3.26156,1,24,14.37125748502994
2025-11-02 11:37:22.923418,BTCUSDT,110407.08,110422.58,110380.44,110417.93,6.20851,1,25,14.97005988023952
2025-11-02 12:37:44.480304,BTCUSDT,110468.76,110479.98,110448.4,110448.4,4.47012,1,26,15.568862275449103
2025-11-02 13:38:06.037190,BTCUSDT,110037.15,110068.23,110030.85,110047.5,4.24197,1,27,16.16766467065868
2025-11-02 14:38:27.594076,BTCUSDT,110079.54,110079.54,110055.44,110070.65,2.71364,1,28,16.766467065868262
2025-11-02 15:38:49.150962,BTCUSDT,110263.73,110263.73,110187.09,110187.1,7.96341,1,29,17.365269461077844
2025-11-02 16:39:10.707848,BTCUSDT,110058.0,110058.0,110024.67,110024.68,1.11934,1,30,17.964071856287426
2025-11-02 17:39:32.264734,BTCUSDT,110032.97,110071.75,110032.96,110071.74,4.49374,1,31,18.562874251497004
2025-11-02 18:39:53.821620,BTCUSDT,110055.4,110055.41,110051.28,110051.28,1.38726,1,32,19.16167664670659
2025-11-02 19:40:15.378506,BTCUSDT,109605.98,109646.95,109605.96,109646.94,3.4027,1,33,19.760479041916167
2025-11-02 20:40:36.935392,BTCUSDT,110400.26,110451.0,110400.26,110436.0,7.06043,1,34,20.35928143712575
2025-11-02 21:40:58.492278,BTCUSDT,110314.02,110322.0,110269.96,110289.77,6.64027,1,35,20.958083832335326
2025-11-02 22:41:20.049164,BTCUSDT,109573.07,109573.07,109550.97,109569.41,6.63333,1,36,21.55688622754491
2025-11-02 23:41:41.606050,BTCUSDT,108923.52,108931.85,108869.4,108924.87,19.95091,1,37,22.15568862275449
2025-11-03 00:42:03.162936,BTCUSDT,108316.18,108365.43,108278.77,108305.34,9.46663,1,38,22.75449101796407
2025-11-03 01:42:24.719822,BTCUSDT,107891.23,107891.23,107743.65,107744.99,21.2562,1,39,23.353293413173652
2025-11-03 02:42:46.276708,BTCUSDT,107629.96,107629.96,107522.89,107589.57,22.87097,1,40,23.952095808383234
2025-11-03 03:43:07.833594,BTCUSDT,107373.16,107381.6,107345.71,107364.24,6.62577,1,41,24.550898203592812
2025-11-03 04:43:29.390480,BTCUSDT,107585.66,107585.66,107458.71,107476.04,132.92614,1,42,25.149700598802394
2025-11-03 05:43:50.947366,BTCUSDT,107244.0,107256.0,107233.73,107233.74,4.79976,1,43,25.748502994011975
2025-11-03 06:44:12.504252,BTCUSDT,107341.18,107341.18,107290.88,107303.94,3.28242,1,44,26.34730538922156
2025-11-03 07:44:34.061138,BTCUSDT,107246.08,107267.06,107179.24,107212.25,19.19122,1,45,26.94610778443114
2025-11-03 08:44:55.618024,BTCUSDT,107734.75,107788.3,107734.74,107773.47,11.00842,1,46,27.54491017964072
2025-11-03 09:45:17.174910,BTCUSDT,107854.2,107907.84,107854.2,107907.83,5.42837,1,47,28.143712574850298
2025-11-03 10:45:38.731796,BTCUSDT,107864.81,107967.08,107857.74,107967.08,10.64417,1,48,28.74251497005988
2025-11-03 11:46:00.288682,BTCUSDT,107669.17,107844.72,107648.0,107798.08,17.10906,1,49,29.34131736526946
2025-11-03 12:46:21.845568,BTCUSDT,105955.27,106000.0,105851.4,105879.99,31.09164,1,50,29.94011976047904
2025-11-03 13:46:43.402454,BTCUSDT,106614.26,106623.07,106511.98,106515.39,32.55145,1,51,30.538922155688624
2025-11-03 14:47:04.959340,BTCUSDT,107635.34,107672.72,107588.66,107658.03,18.68569,1,52,31.137724550898206
2025-11-03 15:47:26.516226,BTCUSDT,106925.99,107110.16,106925.98,107098.29,27.74929,1,53,31.736526946107784
2025-11-03 16:47:48.073112,BTCUSDT,107322.72,107335.17,107210.61,107210.62,14.99396,1,54,32.33532934131736
2025-11-03 17:48:09.629998,BTCUSDT,106484.21,106598.1,106468.27,106598.09,30.89476,1,55,32.93413173652694
2025-11-03 18:48:31.186884,BTCUSDT,106935.95,106935.96,106902.25,106907.12,4.16216,1,56,33.532934131736525
2025-11-03 19:48:52.743770,BTCUSDT,106553.27,106633.59,106553.27,106633.58,30.94773,1,57,34.13173652694611
2025-11-03 20:49:14.300656,BTCUSDT,106520.34,106532.78,106493.07,106505.84,7.75191,1,58,34.73053892215569
2025-11-03 21:49:35.857542,BTCUSDT,106649.99,106650.0,106524.76,106524.77,10.19481,1,59,35.32934131736527
